Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Micro;Pequena;Média;Grande;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;06/2016;4.023.683;143.113;406.571;1.049.720;2.424.270;8;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;06/2016;3.903.098;544.753;106.873;2.341.713;909.756;3;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;06/2016;3.703.264;0;54.815;454.364;3.194.084;0;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;06/2016;3.697.100;62.479;834.614;2.461.669;338.337;1;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;06/2016;3.630.674;8.755;27.313;484.592;2.214.641;0;895.372
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;06/2016;3.625.065;1.664.188;303.437;1.024.497;625.996;6.947;0
PAN;31.323;b1;C;2;;199;SAO PAULO;SP;06/2016;3.507.458;774.278;493.148;1.600.617;639.364;51;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;06/2016;3.337.071;226.313;29.276;537.494;2.184.277;0;359.712
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;06/2016;3.029.294;131.454;372.271;2.291.951;233.393;224;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;06/2016;2.908.817;147.333;483.439;1.352.020;926.024;0;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;06/2016;2.861.439;294.971;25.327;1.001.321;836.523;43;703.255
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;06/2016;2.817.297;1.137.027;654.696;876.859;148.715;0;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;06/2016;2.781.078;1.663;34.417;377.879;2.367.116;3;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;06/2016;2.715.388;5.019;7.912;466.850;1.124.795;0;1.110.811
BANCO DA AMAZOA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;06/2016;2.676.499;18.415;139.267;244.484;2.274.247;86;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;06/2016;2.489.807;227;32.035;409.498;2.048.046;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;06/2016;2.086.895;88.786;179.967;1.003.161;814.980;1;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;06/2016;2.008.208;164.126;31.898;563.296;1.248.888;0;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;06/2016;1.978.732;0;33.459;335.247;1.610.026;0;0
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;06/2016;1.899.913;493.091;245.572;183.847;977.341;61;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;06/2016;1.829.829;9.842;32.302;531.880;1.255.799;6;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;06/2016;1.638.098;47.677;90.844;1.090.924;408.652;0;0
SCAA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;06/2016;1.570.066;179.564;358.445;881.065;150.992;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;06/2016;1.537.735;22.105;77.808;684.895;752.925;2;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;06/2016;1.527.833;81.429;278.015;889.444;278.717;228;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;06/2016;1.498.906;90.038;431.966;864.122;112.500;280;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;06/2016;1.465.368;176;10.678;278.460;1.156.078;0;19.977
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;06/2016;1.409.475;51.424;0;72.726;1.285.325;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;06/2016;1.308.711;259;10.571;367.525;930.356;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;06/2016;1.269.266;0;1.604;185.715;1.081.947;0;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;06/2016;1.250.809;105.567;365.853;702.869;76.517;3;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;06/2016;1.186.266;75.698;93.221;457.701;551.619;0;8.027
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;06/2016;1.160.973;5.176;138.565;846.522;168.237;2.473;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;06/2016;1.117.684;144.277;94.145;647.960;231.301;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;06/2016;1.090.113;0;0;261.022;829.091;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;06/2016;1.070.637;0;3.162;963.555;103.919;0;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;06/2016;1.060.801;30.375;166.763;654.654;208.990;18;0
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;06/2016;1.039.545;314.299;76.571;630.733;17.822;119;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;06/2016;961.819;61.337;28.073;620.597;251.599;213;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;06/2016;836.447;51.495;148.384;613.780;22.786;2;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;06/2016;824.358;80.777;38.438;307.697;397.445;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;06/2016;749.353;18.496;88.295;416.045;226.516;1;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;06/2016;725.047;0;23.013;82.617;619.417;0;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;06/2016;715.764;123.783;208.916;377.828;5.237;1;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;06/2016;701.017;0;0;28.398;672.620;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;06/2016;680.180;28.968;63.189;505.513;82.509;0;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;06/2016;665.043;0;0;552.557;112.485;1;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;06/2016;659.601;0;2.542;153.216;426.395;0;77.448
HAITONG;51.482;b2;C;3;;198;SAO PAULO;SP;06/2016;646.301;5.435;109.211;134.707;328.669;0;68.280
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;06/2016;614.853;27.951;94.634;316.428;175.840;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;06/2016;595.856;13.379;83.599;417.540;81.303;34;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;06/2016;569.354;201.653;268.808;98.424;37;431;0
MODAL;51.963;b1;C;2;;199;RIO DE JANEIRO;RJ;06/2016;531.542;155.008;112.703;157.212;106.620;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;06/2016;492.675;29.597;73.618;380.145;9.084;230;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;06/2016;480.485;44.269;118.320;317.814;0;83;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;06/2016;479.968;17.589;70.624;367.739;24.015;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;06/2016;469.059;20.943;59.055;363.835;25.227;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;06/2016;461.443;126.784;190.022;140.174;4.357;106;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;06/2016;457.557;55.130;15.855;298.929;87.608;35;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIAA;GO;06/2016;438.154;11.884;115.519;300.651;10.087;13;0
UPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;06/2016;425.504;9.026;70.948;269.013;76.480;38;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;06/2016;414.743;57.550;71.247;215.624;70.273;50;0
PARANÁ BANCO;30.881;b1;C;2;;199;CURITIBA;PR;06/2016;397.017;2.301;50.137;220.249;123.958;371;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;06/2016;394.153;23.287;16.677;281.363;72.825;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;06/2016;381.157;41.278;91.867;216.157;31.774;81;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;06/2016;374.598;27.002;90.859;183.693;72.827;218;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;06/2016;372.287;32.108;53.884;264.646;21.598;51;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;06/2016;372.110;74.804;90.417;88.827;117.780;281;0
UCRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;06/2016;366.779;30.473;49.571;264.777;21.937;22;0
BANCO RANDON S.A.;11.476.673;b2;I;2;;8;CAXIAS DO SUL;RS;06/2016;364.402;3.895;29.209;270.940;60.353;5;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UÃO PARANÁ/SÃO PAULO - SICREDI UÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;06/2016;361.941;30.133;55.784;109.608;165.896;520;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;;8;SAO PAULO;SP;06/2016;360.379;72.986;0;103.812;183.582;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;06/2016;351.620;57.533;94.903;114.391;84.467;326;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UCRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;06/2016;348.673;7.612;43.973;267.681;29.382;24;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;06/2016;328.701;48.653;20.189;231.854;27.981;23;0
SOCOPA;50.328;b1;C;2;;199;SAO PAULO;SP;06/2016;327.266;43.478;14.023;148.705;121.060;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;06/2016;315.976;33.500;91.380;185.624;5.414;58;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;06/2016;301.787;7.038;33.015;252.871;8.840;24;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;06/2016;299.928;59.365;72.836;105.866;61.734;126;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87.437.687;b3C;I;2;;9;PORTO ALEGRE;RS;06/2016;299.748;1;904;5.456;293.388;0;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;06/2016;296.623;14.024;109.034;160.788;12.777;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;06/2016;295.714;31.790;77.876;159.717;26.293;38;0
BRICKELL S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12.865.507;n1;I;2;;14;SAO PAULO;SP;06/2016;294.692;9.415;22.324;155.520;107.432;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5.582.619;b3S;I;2;;9;LONDRINA;PR;06/2016;292.685;17.505;70.673;173.599;30.839;69;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;06/2016;255.570;134.047;85.482;35.352;661;28;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;06/2016;252.294;12.972;23.859;189.704;25.735;24;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UCRED UÃO;74.114.042;b3S;I;2;;9;ITAJAI;SC;06/2016;251.462;17.323;60.661;173.428;0;50;0
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;;8;SAO PAULO;SP;06/2016;251.224;0;0;40.374;210.851;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;06/2016;245.625;55.160;64.471;111.124;14.814;56;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;;8;SAO PAULO;SP;06/2016;244.880;36.116;29.212;100.251;79.302;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;06/2016;228.817;37.844;64.531;67.725;58.690;26;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;06/2016;222.896;32.335;73.134;106.868;10.508;51;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;06/2016;221.133;23.748;38.004;59.057;100.169;155;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;;8;RIBEIRAO PRETO;SP;06/2016;218.615;2.123;39.296;125.302;51.894;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;06/2016;205.642;34.334;50.115;69.112;51.974;108;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5.888.589;b3S;I;2;;9;CURITIBA;PR;06/2016;199.171;12.194;63.085;123.310;526;56;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3.358.914;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;06/2016;197.579;13.216;84.806;99.531;0;27;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;06/2016;193.988;41.361;52.286;61.312;38.909;120;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11.565.109;b3S;I;2;;9;TRES COROAS;RS;06/2016;186.902;7.788;52.395;126.700;0;19;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36.900.256;b3S;I;2;;9;CUIABA;MT;06/2016;185.659;5.302;50.185;130.157;0;14;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂA E REGIÃO LTDA;4.388.688;b3S;I;2;;9;GOIAA;GO;06/2016;184.129;3.744;22.806;152.980;4.588;11;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;;9;VILHENA;RO;06/2016;183.951;14.079;66.204;103.651;0;17;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;06/2016;179.934;31.101;48.065;61.700;38.953;116;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;06/2016;178.882;20.325;20.687;43.134;94.637;98;0
SANTINVEST;50.816;n1;C;2;;197;FLORIANOPOLIS;SC;06/2016;173.431;15.518;39.651;111.631;6.628;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;06/2016;173.032;34.178;44.970;50.035;43.638;210;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, EMPRESÁRIOS E PROFESSORES DO OESTE E SERRA LTDA - UCRED OESTE E SERRA;1.039.011;b3S;I;2;;9;CHAPECO;SC;06/2016;172.382;15.475;72.919;82.579;1.391;18;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA – UCRED BLUMENAU;73.443.863;b3S;I;2;;9;BLUMENAU;SC;06/2016;167.878;4.002;43.450;108.813;11.599;14;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE CAMPINAS E REGIÃO LTDA. - UCRED CAMPINAS;71.884.498;b3S;I;2;;9;CAMPINAS;SP;06/2016;164.970;9.425;35.033;120.510;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BOTO;RS;06/2016;163.472;36.202;31.618;41.090;54.505;57;0
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5.883.884;n1;I;3;;19;BARUERI;SP;06/2016;162.254;1.199;6.434;52.687;101.934;1;0
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5.940.203;n1;I;1;;30;RIO DE JANEIRO;RJ;06/2016;161.026;2.994;24.719;98.751;34.561;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87.853.206;b3S;I;2;;9;TEUTOA;RS;06/2016;159.725;37.401;30.016;38.469;53.776;64;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89.126.130;b3S;I;2;;9;ENCANTADO;RS;06/2016;159.200;25.913;40.286;40.871;52.071;60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UCRED INTEGRAÇÃO LTDA.;73.750.424;b3S;I;2;;9;CAXIAS DO SUL;RS;06/2016;155.739;6.320;28.823;120.585;0;11;0
FATOR;50.122;b1;C;2;;199;SAO PAULO;SP;06/2016;151.737;24.682;46.315;16.909;63.831;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;06/2016;148.466;36.720;28.972;80.475;2.245;53;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;06/2016;147.998;23.784;25.640;57.967;40.438;167;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4.529.074;b3S;I;2;;9;CASCAVEL;PR;06/2016;144.606;16.753;45.648;74.531;7.650;23;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UCRED PORTO ALEGRE;94.433.109;b3S;I;2;;9;PORTO ALEGRE;RS;06/2016;144.144;6.206;33.126;104.804;0;8;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81.367.880;b3S;I;2;;9;TURVO;SC;06/2016;141.616;19.313;49.106;72.909;250;38;0
