Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Micro;Pequena;Média;Grande;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87.853.206;b3S;I;2;;9;TEUTOA;RS;06/2014;143.109;37.797;29.757;31.789;43.710;57;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3.358.914;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;06/2014;142.918;98.030;12.172;12.312;20.381;23;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂA E REGIÃO LTDA;4.388.688;b3S;I;2;;9;GOIAA;GO;06/2014;141.174;1.677;23.318;113.817;2.358;4;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;06/2014;140.633;5.855;4.022;130.756;0;0;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;;8;PORTO ALEGRE;RS;06/2014;139.040;94.037;26.485;18.516;0;1;0
GOLDMAN SACHS;51.585;b2;C;3;;198;SAO PAULO;SP;06/2014;133.583;0;0;0;133.583;0;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;06/2014;133.075;26.281;31.420;43.263;32.043;68;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89.126.130;b3S;I;2;;9;ENCANTADO;RS;06/2014;131.123;24.731;30.855;38.870;36.608;59;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32.995.755;b3S;I;2;;9;TANGARA DA SERRA;MT;06/2014;130.202;8.859;27.791;45.280;48.209;64;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UVALES MT/RO;70.431.630;b3S;I;2;;9;JUINA;MT;06/2014;129.655;21.141;45.082;54.884;8.491;56;0
BPN BRASIL BANCO MÚLTIPLO S.A.;61.033.106;b1;I;3;;8;SAO PAULO;SP;06/2014;128.578;0;32.555;63.217;32.807;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;06/2014;127.807;24.130;49.674;49.020;4.881;103;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;06/2014;127.708;22.712;23.458;74.053;7.484;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BOTO;RS;06/2014;124.440;17.328;33.584;40.484;32.994;50;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;06/2014;121.735;61.444;14.977;25.386;19.871;58;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;06/2014;119.492;2.108;34.176;83.198;0;10;0
FATOR;50.122;b1;C;2;;199;SAO PAULO;SP;06/2014;118.965;52.826;0;26.232;39.905;1;0
BANCO TOPÁZIO S.A.;7.679.404;b1;I;2;;8;PORTO ALEGRE;RS;06/2014;117.813;5.275;14.696;64.332;33.509;1;0
COOPERATIVA DE CRÉDITO DE LAJEADO - SICREDI VALE DO TAQUARI RS;91.159.764;b3S;I;2;;9;LAJEADO;RS;06/2014;116.351;13.099;31.822;39.201;32.188;41;0
BANCO KEB DO BRASIL S.A.;2.318.507;b1;I;3;;2;SAO PAULO;SP;06/2014;115.969;0;4.874;91.390;19.705;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;06/2014;114.251;18.636;21.848;49.186;24.465;117;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5.888.589;b3S;I;2;;9;CURITIBA;PR;06/2014;113.405;52.456;17.625;26.138;17.135;50;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA – UCRED BLUMENAU;73.443.863;b3S;I;2;;9;BLUMENAU;SC;06/2014;112.727;6.989;37.283;63.788;4.646;20;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UCRED PORTO ALEGRE;94.433.109;b3S;I;2;;9;PORTO ALEGRE;RS;06/2014;111.250;7.327;30.208;73.707;0;8;0
