Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimôo Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIAA;GO;03/2020;562.474;353.414;476.457;333.602;86.017;2.600;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;03/2020;562.388;438.726;445.072;295.687;117.316;4.439;0;12
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;03/2020;550.242;394.653;473.877;354.196;76.365;4.371;0;33
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;03/2020;545.306;321.859;474.229;273.756;71.077;1.511;0;32
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;03/2020;543.109;345.072;411.262;265.040;131.847;2.395;0;12
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;03/2020;542.371;368.140;482.522;355.162;59.849;1.923;0;28
COOPERATIVA SICOOB UMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;03/2020;537.013;234.545;458.604;441.217;78.409;3.593;0;13
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;03/2020;535.577;326.609;451.339;387.201;84.237;4.172;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;03/2020;533.568;344.167;435.316;286.151;98.252;3.358;0;21
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;03/2020;526.917;311.528;455.668;406.438;71.248;2.277;0;13
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;03/2020;516.829;312.498;442.471;374.664;74.358;3.147;0;23
CREDI SHOP SA ADMISTRADORA DE CARTOES DE CREDITO;62895230;n4;;I;2;TERESINA;PI;03/2020;513.281;452.470;312.584;0;200.696;7.452;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;03/2020;511.506;372.599;402.670;250.762;108.837;2.915;0;18
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;03/2020;507.515;385.265;425.390;318.752;82.125;2.436;0;13
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;03/2020;505.933;204.044;445.103;398.854;60.830;2.769;0;15
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2020;505.365;660;488.106;0;17.259;-752;0;0
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;03/2020;505.184;281.617;429.243;415.618;75.941;-13.565;0;2
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;03/2020;504.601;334.997;412.823;390.075;91.778;8.407;0;4
ZEMA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;n1;S4;I;2;ARAXA;MG;03/2020;504.424;487.351;379.594;359.715;124.830;9.204;2;0
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;n1;S4;I;3;BARUERI;SP;03/2020;503.372;282.244;453.094;290.718;50.277;-269;3;0
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;n1;S4;I;3;BARUERI;SP;03/2020;501.474;351.963;437.676;402.581;63.798;3.404;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;03/2020;499.023;334.563;375.481;256.506;123.542;1.577;0;12
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDOA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;03/2020;496.693;335.222;396.839;284.189;99.854;2.686;0;17
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;S4;I;3;SAO PAULO;SP;03/2020;491.773;134.536;380.577;375.062;111.197;3.200;3;0
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;03/2020;491.672;300.467;374.275;355.072;117.398;3.321;0;26
BR PARTNERS;51822;b2;S4;C;2;SAO PAULO;SP;03/2020;490.221;23.745;320.463;129.447;169.758;-72;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;03/2020;489.646;179.251;297.368;248.492;192.278;6.257;0;1
COOPERATIVA DE CRÉDITO DA AMAZÔA – SICOOB AMAZÔA;5203605;b3S;S5;I;2;BURITIS;RO;03/2020;484.611;378.969;364.381;215.210;120.230;5.490;0;20
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;03/2020;471.869;264.738;398.053;367.001;73.816;345;0;10
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;03/2020;467.059;339.855;386.324;359.717;80.735;6.455;0;11
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;03/2020;466.198;303.496;358.940;219.158;107.258;2.169;0;16
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;03/2020;461.606;348.334;405.130;300.169;56.477;773;0;24
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;03/2020;457.446;300.725;344.541;303.440;112.905;2.285;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;03/2020;456.413;268.315;393.975;376.790;62.438;3.452;0;12
CONFIDENCE;51671;b2;S4;C;2;SAO PAULO;SP;03/2020;455.445;0;329.928;63.781;125.518;2.004;20;0
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;S4;I;2;BARUERI;SP;03/2020;451.297;529.596;358.346;328.223;92.951;10.151;2;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;03/2020;443.842;177.813;334.979;310.348;108.863;6.736;0;9
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;03/2020;443.188;0;416.676;0;26.512;-31;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2020;442.394;72.626;387.712;380.775;54.681;89;0;13
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;03/2020;441.839;205.712;387.670;356.501;54.169;3.142;0;19
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;03/2020;440.686;244.029;363.183;342.647;77.502;5.231;0;11
UPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;03/2020;439.229;243.667;326.918;318.997;112.311;2.857;0;11
NECTON INVESTIMENTOS  S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES;52904364;n2;S4;I;2;SAO PAULO;SP;03/2020;433.513;510;387.225;0;46.288;3.323;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;03/2020;433.513;295.569;310.541;221.180;122.972;2.772;0;14
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;03/2020;432.529;259.594;372.858;291.936;59.671;2.646;0;13
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;03/2020;429.472;259.970;373.345;332.565;56.127;4.754;0;20
STATE STREET BRASIL S.A. – BANCO COMERCIAL;9274232;b1;S4;I;3;SAO PAULO;SP;03/2020;425.357;0;14.437;0;410.920;239;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIAA;GO;03/2020;421.284;204.475;319.909;311.684;101.374;2.690;0;3
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;03/2020;416.956;307.115;357.827;118.211;59.129;650;0;8
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;03/2020;416.335;282.530;82.128;53.468;334.207;3.606;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;03/2020;413.706;195.581;328.847;321.180;84.858;939;0;6
REPOM S.A.;65697260;n4;;I;2;BARUERI;SP;03/2020;409.473;0;324.889;108.034;84.584;3.929;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;03/2020;405.109;282.918;312.637;296.892;92.472;4.578;0;6
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;3;LAJEADO;RS;03/2020;396.566;250.000;341.299;334.206;55.267;1.354;0;10
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UCRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;03/2020;394.183;265.818;355.209;341.516;38.975;743;0;25
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;03/2020;392.786;257.345;286.736;182.693;106.049;4.591;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;03/2020;389.802;150.246;340.328;296.537;49.473;1.342;0;6
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP - CRESOL FRONTEIRAS PR/SC/SP;5276770;b3S;S5;I;2;REALEZA;PR;03/2020;388.956;304.327;331.185;130.374;57.771;2.088;0;14
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;03/2020;387.824;180.362;316.621;274.913;71.203;3.244;0;11
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;03/2020;384.969;195.650;238.733;153.608;146.236;3.419;0;10
ANDBANK;51949;b1;S4;C;3;SAO PAULO;SP;03/2020;383.816;23.398;203.349;142.866;180.467;-570;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;03/2020;382.989;270.844;312.892;264.414;70.097;5.863;0;13
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;03/2020;381.797;254.113;333.233;251.915;48.564;1.726;0;15
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;03/2020;380.167;182.431;320.089;286.217;60.077;2.062;0;7
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUCÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;03/2020;379.506;4.886;342.864;0;36.642;648;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;03/2020;379.048;260.744;318.275;253.392;60.773;3.177;0;22
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;03/2020;377.882;272.119;205.648;181.464;172.235;5.860;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;03/2020;377.814;119.329;304.891;298.129;72.922;3.463;0;11
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TRES BARRAS DO PARANA;PR;03/2020;377.603;290.968;337.789;115.755;39.814;949;0;17
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UCRED PONTO CAPITAL - UCRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;03/2020;377.070;262.916;333.701;329.282;43.369;2.398;0;8
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;03/2020;376.370;254.510;277.927;182.431;98.443;3.625;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;03/2020;372.828;272.897;322.927;258.499;49.900;-245;0;14
BBC LEASING S.A. - ARRENDAMENTO MERCANTIL;1852137;n1;S4;I;3;SAO PAULO;SP;03/2020;372.768;166.868;345.065;169.287;27.703;1.203;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;03/2020;372.547;200.211;317.330;270.431;55.217;451;0;10
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;03/2020;368.751;240.368;325.100;144.051;43.651;1.024;0;16
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;03/2020;368.580;273.655;302.924;231.115;65.656;2.740;0;9
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;03/2020;365.271;35.893;332.673;50.426;32.598;222;0;0
SICOOB UMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;03/2020;364.879;261.834;311.771;300.729;53.108;1.085;0;19
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;03/2020;363.559;264.436;305.184;121.208;58.376;-284;0;7
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB UCOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;03/2020;362.183;280.675;320.553;256.867;41.630;1.110;0;47
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;03/2020;361.097;238.920;280.605;180.268;80.492;2.335;0;1
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;03/2020;353.490;216.341;253.078;181.817;100.411;4.809;0;12
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;03/2020;352.512;261.181;283.690;222.851;68.822;4.953;0;21
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;03/2020;344.504;102.013;182.163;171.810;162.340;3.279;0;26
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;03/2020;344.439;201.064;305.129;295.752;39.310;2.683;0;24
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;03/2020;341.452;217.462;247.678;234.219;93.774;2.703;0;14
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;03/2020;336.533;219.361;304.449;153.547;32.084;-235;0;22
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;03/2020;335.802;198.989;297.262;287.258;38.541;-1.499;0;7
UPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;03/2020;335.369;217.148;274.133;268.749;61.236;2.570;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;03/2020;335.088;101.788;306.974;284.291;28.113;1.484;0;10
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;03/2020;332.160;2.267;294.224;35.528;37.937;468;0;0
BGC LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;33862244;n2;S4;I;3;RIO DE JANEIRO;RJ;03/2020;329.644;0;280.826;179.998;48.819;10.615;3;0
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;03/2020;328.857;122.104;206.758;184.120;122.098;2.826;0;7
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;03/2020;327.025;201.996;258.020;240.322;69.005;1.552;0;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARETO;7026923;b3S;S5;I;2;UMUARAMA;PR;03/2020;326.645;183.758;288.179;220.949;38.466;1.101;0;18
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;03/2020;325.342;179.912;249.379;244.964;75.962;6.097;0;2
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;03/2020;325.069;215.343;269.159;244.408;55.910;1.904;0;25
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIAA;GO;03/2020;323.212;179.181;199.474;192.124;123.738;3.424;0;4
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;03/2020;323.158;173.786;270.631;222.945;52.527;1.391;0;21
ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;33775974;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2020;322.367;412;277.793;0;44.574;12.245;6;0
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;03/2020;322.139;254.103;253.471;145.651;68.668;3.487;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIAA;GO;03/2020;320.995;267.977;281.803;197.081;39.192;3.238;0;8
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;S5;I;2;JUNDIAI;SP;03/2020;319.565;233.152;264.661;258.859;54.904;283;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;03/2020;318.342;177.103;248.314;224.653;70.027;3.794;0;11
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCIO;MG;03/2020;317.651;223.220;240.218;179.950;77.433;2.599;0;16
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;03/2020;311.917;72.875;271.188;265.257;40.730;345;0;13
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;03/2020;311.767;201.927;237.020;169.679;74.747;2.582;0;10
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UÃO DOS PINHAIS - CRESOL UÃO DOS PINHAIS;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;03/2020;309.486;246.834;264.571;95.357;44.915;1.802;0;5
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;03/2020;309.257;102.432;255.990;248.754;53.267;-177;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;03/2020;308.799;232.885;256.799;154.757;52.000;4.552;0;10
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2020;308.473;139.434;244.485;229.005;63.988;-1.324;0;10
BEXS;51743;b2;S4;C;2;SAO PAULO;SP;03/2020;307.905;0;210.905;12.831;97.000;9.771;4;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;03/2020;307.683;201.654;247.881;215.547;59.802;540;0;32
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2020;306.964;79.070;260.718;257.837;46.247;570;0;7
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;03/2020;306.856;224.811;256.947;246.333;49.910;2.603;0;20
STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;17359351;n1;S5;I;2;NAO-ME-TOQUE;RS;03/2020;305.944;270.126;237.214;235.127;68.730;2.350;2;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;S4;I;2;SANTO CRISTO;RS;03/2020;305.851;270.859;269.494;258.397;36.357;702;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UCRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;03/2020;303.861;213.344;269.055;265.394;34.807;2.649;0;5
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;03/2020;303.211;114.050;256.038;248.714;47.173;2.307;0;12
