Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11.907.520;b3S;I;2;S5;9;CAMPINA GRANDE;PB;03/2020;257.519;2;1.724;1.358;577;12;0;0;3.673;3.098;19.668;11.741;11.264;3.916;1.086;0;50.774;576;10.558;13.293;15.597;8.232;460;0;48.714;4;368;1.204;1.748;350;0;0;3.675;1.024;2.204;2.032;1.414;0;0;0;6.675;1.235;33.784;28.164;22.833;5.267;167;0;91.450;0;0;0;0;0;0;0;0;31;745;1.272;768;38;0;0;2.854;456;9.612;18.039;16.325;5.151;120;0;49.703;0;1;0
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5.940.203;n1;I;1;S4;30;RIO DE JANEIRO;RJ;03/2020;253.915;0;2;94;250;156;0;0;502;129;1.579;7.610;22.679;10.040;1.959;0;43.995;1.918;562;1.813;5.310;2.237;162;0;12.002;0;138;313;164;0;0;0;615;0;600;25;367;58;0;0;1.050;132;1.913;7.977;25.816;15.774;610;0;52.222;0;1.214;3.416;8.478;3.711;1.824;0;18.643;19;27;122;368;248;4;0;787;505;5.676;20.862;51.956;28.749;16.351;0;124.099;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2.282.709;b3S;I;2;S5;9;ANAPOLIS;GO;03/2020;244.228;116;472;403;394;43;0;0;1.428;1.148;9.259;8.081;10.655;1.553;56;0;30.752;428;2.353;3.568;5.053;1.028;0;0;12.430;0;20;49;64;1;0;0;134;0;582;504;239;0;0;0;1.325;1.917;26.978;34.040;45.726;10.421;1.880;0;120.963;0;0;0;0;0;0;0;0;53;2.878;4.467;7.706;1.383;91;0;16.577;1.230;11.678;17.594;24.444;4.376;1.296;0;60.619;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1.736.516;b3S;I;2;S5;9;DIVINOPOLIS;MG;03/2020;242.818;0;321;1.398;2.197;717;0;0;4.632;596;14.813;18.530;28.575;10.146;140;0;72.800;45;2.516;9.118;10.956;2.077;0;0;24.712;0;13;4;128;0;0;0;145;0;0;0;0;0;0;0;0;765;17.268;22.388;20.567;2.799;33;0;63.821;0;0;0;0;0;0;0;0;89;3.185;5.602;7.060;1.173;22;0;17.130;463;6.825;16.793;26.757;8.738;0;0;59.576;0;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;03/2020;241.266;2;743;2.185;1.746;149;0;0;4.825;316;6.261;12.776;11.038;3.411;13;0;33.815;263;1.939;2.410;3.359;1.043;27;0;9.041;15;57;137;58;12;0;0;278;0;167;209;83;0;0;0;460;1.163;30.751;34.601;38.544;8.143;204;0;113.406;0;0;0;0;0;0;0;0;327;4.707;11.129;7.419;1.974;6;0;25.562;544;9.267;14.581;21.775;7.692;21;0;53.879;0;0;0
COOPERATIVA DE CREDITO UCRED DESBRAVADORA LTDA   UCRED DESBRAVADORA SUL;1.039.011;b3S;I;2;S5;9;CHAPECO;SC;03/2020;240.984;0;1.690;1.908;1.274;138;0;0;5.010;57;4.835;7.652;13.596;5.521;3.374;0;35.035;318;1.772;2.552;3.943;729;37;0;9.352;0;110;372;278;47;43;0;850;0;0;0;0;0;0;0;0;243;14.217;19.326;22.700;7.266;2.150;0;65.902;0;0;0;0;0;0;0;0;31;605;1.133;1.695;514;390;0;4.369;277;8.864;23.119;42.109;21.359;21.664;3.074;120.467;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76.059.997;b3S;I;2;S4;9;TOLEDO;PR;03/2020;237.130;198;696;1.468;1.475;187;195;0;4.220;141;10.674;16.010;19.209;6.717;3.856;0;56.607;299;4.079;4.189;4.522;2.860;695;0;16.644;19;196;462;1.030;652;385;0;2.743;0;0;0;0;0;0;0;0;521;24.297;34.775;23.688;7.728;9.469;15;100.493;0;0;0;0;0;0;0;0;120;3.202;4.763;7.035;2.666;1.573;0;19.358;351;5.810;10.554;12.761;3.343;4.245;0;37.064;0;0;0
BANCO KOMATSU DO BRASIL S.A.;23.903.068;b2;I;3;S4;8;SAO PAULO;SP;03/2020;235.659;0;1.124;2.721;3.544;439;0;0;7.828;36;1.839;4.863;7.097;2.328;4;0;16.167;176;9.067;22.534;35.319;6.230;24;0;73.350;0;394;1.072;1.825;661;0;0;3.952;11;1.224;3.040;5.293;2.156;0;0;11.723;10;1.635;4.178;6.406;1.959;21;0;14.210;0;0;0;0;0;0;0;0;68;4.786;12.477;17.690;1.971;96;0;37.088;15;7.712;20.140;33.973;9.400;102;0;71.341;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS – SICREDI IBIRAIARAS RS/MG;89.990.501;b3S;I;2;S4;9;IBIRAIARAS;RS;03/2020;235.576;0;1.034;898;1.237;1.253;965;0;5.387;321;11.309;14.915;21.698;10.795;7.991;0;67.030;131;2.715;4.431;4.167;1.856;1.108;3;14.411;0;49;71;111;20;0;0;251;0;345;762;935;650;364;0;3.056;465;19.058;24.374;25.992;10.144;10.150;7;90.190;0;0;0;0;0;0;0;0;82;5.058;6.539;10.635;4.012;1.102;0;27.427;127;3.897;6.200;9.519;4.221;3.860;0;27.824;0;0;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UCOOB MERIDIONAL;5.392.810;b3S;I;2;S5;9;TOLEDO;PR;03/2020;234.540;37;254;421;938;394;16;0;2.060;583;15.039;13.177;20.257;5.104;3.527;0;57.685;153;2.249;6.822;8.286;4.861;141;0;22.512;2;402;291;345;59;0;0;1.098;423;54;16;0;0;0;0;492;979;24.065;27.709;31.749;7.272;3.848;0;95.621;0;0;0;0;0;0;0;0;92;1.870;4.291;5.536;1.183;505;0;13.476;406;5.486;10.729;16.631;4.691;3.652;0;41.595;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UVALES – SICREDI UVALES MT/RO;70.431.630;b3S;I;2;S4;9;JUINA;MT;03/2020;234.476;30;628;1.162;1.305;134;0;0;3.258;235;21.082;16.653;12.123;1.287;11;0;51.392;168;2.453;2.849;2.127;418;0;0;8.015;14;249;202;194;62;0;0;721;1;156;328;434;58;0;0;977;1.576;41.792;42.406;34.563;4.852;28;0;125.217;0;0;0;0;0;0;0;0;377;3.467;3.825;4.668;439;21;0;12.798;834;8.631;11.563;10.037;1.031;2;0;32.097;0;1;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4.529.074;b3S;I;2;S5;9;CASCAVEL;PR;03/2020;232.518;203;329;286;250;13;0;0;1.081;638;12.589;9.522;8.014;2.807;725;0;34.295;463;4.211;9.284;10.316;4.935;1.616;0;30.825;78;29;416;3;0;0;0;524;0;29;532;102;25;0;0;689;2.089;33.518;39.724;25.342;8.657;2.163;0;111.493;0;6;18;14;0;0;0;38;247;2.467;7.851;5.060;1.956;428;0;18.009;1.296;5.481;11.336;11.099;3.491;2.859;0;35.562;0;1;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO CENTRO LESTE - SICREDI CENTRO LESTE RS;88.471.024;b3S;I;2;S4;9;CACHOEIRA DO SUL;RS;03/2020;232.403;14;3.008;3.622;3.826;2.159;1.592;0;14.220;333;7.234;7.936;9.950;3.516;2.401;0;31.370;108;1.385;2.754;3.681;1.898;2.114;0;11.940;5;249;584;1.301;865;1.050;0;4.054;2;39;76;116;79;85;0;397;555;18.068;31.371;30.911;12.154;11.257;0;104.317;0;0;0;0;0;0;0;0;119;3.561;8.580;10.429;4.259;1.515;0;28.462;400;6.389;9.841;12.502;4.723;3.787;0;37.642;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78.834.975;b3S;I;2;S5;9;CANOINHAS;SC;03/2020;228.904;45;4.837;2.840;387;47;0;0;8.157;965;12.068;9.274;12.240;4.444;2.226;0;41.216;352;1.979;1.758;1.705;238;0;0;6.032;0;431;182;193;0;0;0;806;6;227;326;368;49;2;0;977;3.345;35.046;35.470;31.750;8.355;448;0;114.413;0;0;0;0;0;0;0;0;818;8.209;7.488;11.316;3.746;185;0;31.761;827;4.407;7.271;10.593;2.419;26;0;25.542;0;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92.555.150;b3S;I;2;S4;9;TAPEJARA;RS;03/2020;227.843;10;729;5.713;4.649;3.534;0;0;14.634;293;9.666;17.164;14.035;4.984;4.425;0;50.567;103;873;1.867;2.176;957;629;0;6.605;0;89;196;175;9;0;0;469;0;89;82;201;98;0;0;470;419;22.166;40.504;31.819;10.633;8.223;31;113.794;0;0;0;0;0;0;0;0;98;2.769;5.717;5.683;1.442;575;0;16.283;240;3.785;6.808;8.722;3.199;2.261;5;25.021;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB - CREDIAUC/SC;78.840.071;b3S;I;2;S5;9;CONCORDIA;SC;03/2020;223.799;87;1.149;1.927;1.874;1.671;196;0;6.904;570;9.807;10.013;12.285;6.148;6.124;0;44.947;247;3.022;4.948;5.386;846;329;0;14.778;0;29;26;70;26;0;0;151;0;4;11;13;0;0;0;27;941;22.544;25.736;22.149;10.013;12.950;444;94.776;0;0;0;0;0;0;0;0;257;4.389;8.257;10.998;6.072;2.038;0;32.011;409;5.186;7.841;9.939;3.402;3.427;0;30.204;0;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS – SICREDI NOROESTE RS;89.049.738;b3S;I;2;S4;9;TRES DE MAIO;RS;03/2020;220.954;0;72;309;173;98;1;0;653;15;15.889;16.078;15.152;8.331;11.760;0;67.226;36;178;1.292;463;168;40;0;2.177;0;272;884;1.669;1.421;1.409;0;5.654;0;450;102;180;124;279;0;1.134;420;28.876;27.251;14.724;4.329;1.876;0;77.475;0;0;0;0;0;0;0;0;40;10.328;7.861;8.229;4.965;3.962;0;35.386;100;3.565;9.473;7.800;4.179;6.133;0;31.249;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81.367.880;b3S;I;2;S5;9;TURVO;SC;03/2020;218.962;0;88;387;333;176;36;0;1.018;215;9.685;22.535;20.564;6.269;1.582;0;60.849;40;1.862;4.303;7.394;2.450;61;0;16.110;0;204;145;123;2;0;0;473;0;49;101;164;60;0;0;373;606;26.075;25.949;42.940;9.624;1.559;0;106.753;0;0;0;0;0;0;0;0;77;1.827;3.619;7.031;2.913;36;0;15.502;67;3.163;5.007;7.670;1.645;330;0;17.881;0;1;0
COOPERATIVA DE CRÉDITO UCRED SUL CATARINENSE LTDA - UCRED SUL CATARINENSE;75.847;b3S;I;2;S5;9;CRICIUMA;SC;03/2020;217.861;0;578;169;115;0;0;0;861;209;8.010;15.421;22.261;4.664;532;0;51.097;183;2.337;5.320;7.329;2.380;759;0;18.308;3;0;16;0;0;0;0;19;0;9;46;11;0;0;0;65;284;10.593;17.137;24.977;6.968;2.448;0;62.409;0;0;0;0;0;0;0;0;529;2.375;2.448;2.015;410;218;0;7.995;83;9.525;22.847;30.805;10.596;3.252;0;77.107;0;0;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;S4;8;SAO PAULO;SP;03/2020;215.926;0;0;0;0;0;0;0;0;78;2.121;10.699;12.171;431;0;0;25.501;1.815;5.143;16.726;16.986;1.058;0;0;41.727;0;2.005;2.038;0;0;0;0;4.043;0;0;0;0;0;0;0;0;87;1.688;14.020;7.831;1.074;0;0;24.699;0;0;0;0;0;0;0;0;0;811;4.012;13.396;0;0;0;18.219;402;27.836;20.536;52.362;601;0;0;101.736;0;0;0
BANCO KEB HANA DO BRASIL S.A.;2.318.507;b1;I;3;S4;2;SAO PAULO;SP;03/2020;213.454;0;0;0;0;0;0;0;0;0;68.112;105.386;0;0;0;0;173.497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.441;0;0;0;0;35.441;0;0;0;0;0;0;0;0;0;3;3.000;0;0;0;0;3.003;0;13;1.500;0;0;0;0;1.513;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;03/2020;213.158;42;5.249;8.380;660;188;0;0;14.520;580;9.642;12.668;8.573;899;38;0;32.400;246;1.026;3.074;10.506;36;0;0;14.887;7;52;60;32;0;0;0;152;62;109;157;54;0;0;0;382;1.707;40.402;47.862;17.412;3.911;214;0;111.507;0;0;0;0;0;0;0;0;363;4.504;3.899;2.745;482;162;0;12.154;883;8.771;10.197;6.240;1.056;2;0;27.149;0;7;0
COOPERATIVA DE CRÉDITO LITORÂNEA;85.291.086;b3S;I;2;S5;9;JACINTO MACHADO;SC;03/2020;211.190;0;1.089;1.739;19;0;0;0;2.847;347;19.711;40.061;18.726;5.858;812;0;85.516;90;884;1.299;1.657;611;47;0;4.587;0;160;449;469;103;0;0;1.181;0;126;255;438;121;0;0;939;530;17.141;20.695;26.452;7.636;1.502;64;74.019;0;0;0;0;0;0;0;0;79;4.258;7.776;10.703;1.889;241;0;24.946;257;2.546;4.916;6.899;2.168;369;0;17.155;0;0;0
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25.798.596;b3S;I;2;S5;9;VARGINHA;MG;03/2020;208.696;0;119;181;185;38;5;0;528;250;10.761;14.238;12.955;7.608;3.817;0;49.628;21;1.553;1.963;4.841;1.726;1.496;0;11.598;0;71;7;7;0;6;0;91;0;143;97;159;37;12;0;447;1.309;28.743;28.230;26.443;6.893;11.697;0;103.315;0;0;0;0;0;0;0;0;63;1.751;1.913;3.460;669;324;0;8.181;472;6.806;8.318;13.749;4.794;767;0;34.907;0;1;0
COOPERATIVA DE CRÉDITO UCRED VALE EUROPEU SANTA CATARINA LTDA - UCRED VALE EUROPEU;73.443.863;b3S;I;2;S5;9;BLUMENAU;SC;03/2020;204.536;0;0;0;0;0;0;0;0;128;7.477;23.287;22.728;6.041;1.561;0;61.222;0;1.219;2.928;2.677;356;0;0;7.180;0;142;394;588;0;0;0;1.124;0;0;0;0;0;0;0;0;135;6.927;15.880;12.984;2.222;211;0;38.358;0;0;0;0;0;0;0;0;69;270;906;659;385;100;0;2.389;312;8.136;22.482;39.871;18.575;4.887;0;94.263;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36.900.256;b3S;I;2;S5;9;CUIABA;MT;03/2020;204.088;0;460;463;565;154;0;0;1.642;22;780;2.072;1.375;361;27;0;4.637;28;585;1.161;1.845;739;288;0;4.647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;317;4.829;8.238;12.506;4.351;1.670;0;31.911;0;0;0;0;0;0;0;0;37;1.390;2.554;3.798;1.265;0;0;9.045;1.476;26.839;40.592;56.024;18.961;8.310;5;152.206;0;0;0
SICOOB UMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71.698.674;b3S;I;2;S5;9;TAUBATE;SP;03/2020;202.346;0;310;166;40;0;0;0;516;371;6.472;6.149;8.348;3.497;1.199;0;26.036;16;1.998;1.595;1.468;846;806;0;6.729;0;17;34;0;0;0;0;50;0;0;0;0;0;0;0;0;1.529;22.824;17.444;27.911;11.718;5.232;0;86.658;0;0;0;0;0;0;0;0;161;2.827;3.381;4.995;2.036;970;0;14.371;2.298;8.388;11.948;22.154;10.861;12.276;54;67.981;0;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;03/2020;201.074;0;8.590;4.895;2.938;957;3;0;17.384;163;9.096;8.181;13.831;6.892;1.146;0;39.309;35;3.059;1.521;1.241;125;17;0;5.999;0;28;72;27;0;0;0;127;0;27;68;8;0;0;0;103;500;37.666;32.571;21.551;5.910;850;0;99.048;0;0;4;0;0;0;0;4;64;2.406;3.514;2.685;663;33;0;9.365;278;4.568;5.825;12.094;6.881;88;0;29.735;0;0;0
COOPERATIVA DE CRÉDITO DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UCRED UÃO;74.114.042;b3S;I;2;S5;9;ITAJAI;SC;03/2020;199.704;0;0;0;0;0;0;0;0;111;2.930;8.138;10.907;6.285;4.228;0;32.598;141;1.599;4.067;5.213;1.933;1.214;0;14.166;0;32;89;150;59;0;0;330;0;341;651;1.288;685;0;0;2.965;525;4.696;9.272;9.535;5.006;2.696;0;31.728;0;0;0;0;0;0;0;0;196;1.206;2.786;965;407;92;0;5.651;597;10.698;28.765;44.823;16.423;10.958;0;112.265;0;0;0
BRK S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12.865.507;n1;I;2;S4;14;SAO PAULO;SP;03/2020;198.194;0;552;1.846;12.656;0;0;0;15.053;10.314;16.575;13.883;8.490;0;0;0;49.262;6.059;391;19.503;4.157;18;0;0;30.128;0;660;2.717;3.129;0;0;0;6.506;0;0;0;0;0;0;0;0;0;13.737;15.033;7.770;2.557;0;0;39.097;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;156;2.636;22.715;31.662;976;0;0;58.145;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;03/2020;197.359;22;545;2.129;3.336;1.441;848;0;8.320;1.349;3.198;9.321;18.824;8.779;2.430;0;43.901;273;331;812;972;114;0;0;2.502;0;130;400;956;961;1.362;0;3.809;3;66;194;250;0;0;0;513;1.407;5.423;12.153;17.068;3.703;760;0;40.513;0;2.583;7.606;19.269;11.603;607;0;41.668;35;115;358;794;484;612;0;2.398;1.646;5.291;13.440;24.478;6.788;2.092;0;53.736;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71.297.899;b3S;I;2;S5;9;PATOS DE MINAS;MG;03/2020;194.596;0;145;241;522;374;95;0;1.377;252;9.532;9.711;12.495;8.152;2.504;0;42.646;90;2.742;2.646;4.908;3.057;42;0;13.485;0;84;48;40;18;0;0;191;0;48;8;21;0;0;0;77;1.484;26.586;18.317;28.143;10.154;1.756;0;86.441;0;0;0;0;0;0;0;0;74;2.855;1.111;1.065;237;0;0;5.341;247;7.281;11.084;16.380;7.783;2.263;0;45.038;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81.016.131;b3S;I;2;S5;9;VIDEIRA;SC;03/2020;194.298;14;2.703;5.637;550;117;0;0;9.021;687;13.330;15.868;15.566;4.801;1.602;0;51.855;323;1.294;2.655;2.936;776;221;0;8.206;11;2.197;893;1.067;569;65;0;4.802;0;5;293;19;28;0;0;345;2.504;17.401;19.857;18.759;4.784;823;0;64.126;0;0;0;0;0;0;0;0;597;4.752;7.017;10.036;3.353;124;0;25.879;870;4.824;9.185;10.792;3.510;883;0;30.064;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;03/2020;193.769;6;1.025;2.127;2.267;243;0;0;5.669;154;2.677;6.188;7.000;3.107;1.432;0;20.558;81;909;1.651;1.415;569;42;0;4.666;7;47;54;80;31;0;0;220;2;39;85;101;52;0;0;279;1.498;26.597;41.491;35.201;9.259;510;0;114.554;0;0;0;0;0;0;0;0;320;2.267;4.189;5.212;1.472;0;0;13.460;677;6.459;10.263;12.695;4.137;131;0;34.363;0;1;0
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2.466.552;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;03/2020;190.747;3;543;2.223;193;0;0;0;2.962;328;13.829;13.155;11.438;2.492;81;0;41.323;131;1.743;3.253;2.045;283;3;0;7.458;0;14;42;21;0;0;0;76;0;72;73;151;56;0;0;352;1.149;24.485;39.209;27.448;5.919;159;0;98.368;0;0;0;0;0;0;0;0;419;3.447;7.975;2.971;458;2;0;15.271;347;3.595;8.311;10.034;1.923;724;0;24.934;0;1;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10.262.276;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;03/2020;187.063;1;485;2.887;2.274;871;0;0;6.519;1.072;16.483;9.365;10.265;2.041;0;0;39.226;77;1.839;4.126;5.544;689;1;0;12.276;12;469;0;0;0;0;0;482;0;826;454;331;0;0;0;1.611;1.511;22.770;23.393;19.739;3.030;0;0;70.443;0;0;0;0;0;0;0;0;118;4.639;6.956;4.041;1.507;4;0;17.265;667;9.279;12.059;13.034;3.563;637;0;39.239;0;2;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;03/2020;186.726;0;0;0;0;0;0;0;0;10;11.000;174;145;0;0;0;11.329;3;8;13;8;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;251;126;29;0;0;0;465;0;0;0;0;0;0;0;0;0;608;1.561;601;0;0;0;2.770;153;492;268;37.642;133.575;0;0;172.131;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO – SICREDI CELEIRO RS/SC;88.099.247;b3S;I;2;S4;9;CAMPO NOVO;RS;03/2020;184.113;1;228;815;1.773;1.322;691;0;4.830;193;7.522;12.538;7.754;3.885;1.482;0;33.375;47;2.347;5.686;3.350;712;151;0;12.292;0;207;2.111;1.252;782;0;0;4.352;0;825;540;853;157;0;0;2.375;829;16.743;30.910;22.614;7.001;3.251;0;81.349;0;0;0;0;0;0;0;0;366;3.668;8.302;7.512;3.290;1.487;0;24.625;163;3.312;5.429;6.791;3.687;1.533;0;20.915;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78.858.107;b3S;I;2;S5;9;CUNHA PORA;SC;03/2020;183.926;0;63;213;361;44;0;0;680;248;4.923;4.988;24.275;19.152;2.306;0;55.893;7;546;1.090;1.882;472;230;0;4.227;0;529;1.656;6.820;3.116;9.381;23;21.526;0;0;0;0;0;0;0;0;253;9.380;10.892;22.510;7.988;3.498;12;54.533;0;1;0;0;0;0;0;1;53;3.419;5.982;15.139;4.502;513;0;29.607;88;1.800;4.195;7.323;1.807;2.229;17;17.459;0;1;0
BANCO OURINVEST S.A.;78.632.767;b1;I;2;S4;8;SAO PAULO;SP;03/2020;181.605;0;884;6.564;0;0;0;0;7.447;0;3.865;1.723;0;0;0;0;5.588;0;5.157;3.071;0;4.426;0;0;12.654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;42.337;106.765;0;0;0;0;149.130;0;0;0;0;0;0;0;0;0;2.074;364;0;0;0;0;2.438;0;1.013;2.026;1.098;209;0;0;4.347;0;2;0
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67.960.229;b3S;I;2;S4;9;DESCALVADO;SP;03/2020;174.978;0;242;2.201;1.774;2;0;0;4.219;854;11.688;9.577;4.841;429;0;0;27.388;622;1.945;8.828;698;0;0;0;12.093;13;391;144;142;0;0;0;690;0;534;704;304;33;0;0;1.575;1.788;23.780;34.711;13.495;1.401;0;0;75.174;0;0;0;0;0;0;0;0;78;6.130;4.371;7.116;547;16;0;18.257;2.895;11.060;14.362;6.254;1.001;8;0;35.579;0;1;0
