Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDOA - SICOOB CENTRO;8.044.854;b3S;I;2;S5;9;JI-PARANA;RO;03/2019;145.776;0;207;1.865;1.670;89;0;0;3.831;95;17.307;12.056;3.167;258;0;0;32.883;179;3.136;2.452;2.780;317;0;0;8.864;16;198;146;309;64;0;0;732;72;42;85;143;0;0;0;342;1.670;31.672;20.783;18.779;2.745;130;0;75.780;0;0;0;0;0;0;0;0;99;1.318;2.021;2.419;461;0;0;6.318;2.665;4.533;4.537;4.458;831;0;0;17.023;0;3;0
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41.180.092;b3S;I;2;S5;9;MACEIO;AL;03/2019;144.677;0;0;0;0;0;0;0;0;59;1.285;1.776;1.827;879;223;0;6.049;203;1.744;4.091;8.858;4.862;453;4;20.216;0;15;42;96;0;0;0;154;0;0;0;0;0;0;0;0;1.166;6.420;11.705;26.289;13.976;2.141;39;61.735;0;0;0;0;0;0;0;0;5;219;206;315;8;0;0;753;400;7.161;15.251;25.674;6.678;603;4;55.770;0;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO – SICREDI CELEIRO RS/SC;88.099.247;b3S;I;2;S4;9;CAMPO NOVO;RS;03/2019;144.279;1;33;100;71;46;47;0;298;154;7.145;9.822;5.272;2.190;366;1;24.951;33;1.423;3.836;689;205;0;0;6.186;0;2.542;281;1.284;928;293;0;5.328;0;578;606;1.023;500;0;0;2.707;528;20.880;24.737;17.213;6.098;2.196;15;71.667;0;0;0;0;0;0;0;0;313;3.548;7.170;5.838;2.261;716;23;19.870;73;2.245;3.853;4.299;1.856;938;3;13.267;0;5;0
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7.122.321;b3S;I;2;S5;9;PATO BRANCO;PR;03/2019;144.175;9;2.380;1.136;431;52;0;0;4.007;120;11.555;10.122;9.611;996;0;0;32.405;31;940;2.087;1.307;453;221;0;5.040;0;379;377;325;0;0;0;1.081;0;0;0;0;0;0;0;0;1.116;20.866;32.499;22.069;3.442;73;0;80.066;0;9;13;29;0;0;0;51;303;1.021;2.028;2.704;747;151;0;6.955;151;2.452;5.393;5.946;619;0;0;14.561;0;10;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂA LTDA. - SECOVICRED;7.599.206;b3S;I;2;S5;9;GOIAA;GO;03/2019;142.043;0;1.195;1.082;1.690;634;0;0;4.601;254;1.340;802;1.928;1.467;376;0;6.167;230;5.478;6.906;10.562;7.815;3.098;0;34.089;0;108;19;0;0;0;0;127;0;15;0;0;0;0;0;15;89;2.636;2.274;3.251;1.507;787;0;10.544;0;0;0;0;0;0;0;0;3;38;25;81;52;0;0;198;995;12.624;14.457;30.190;19.519;8.516;0;86.301;0;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79.063.574;b3S;I;2;S4;9;SANTO ANTOO DA PLATINA;PR;03/2019;139.289;1;257;1.021;656;154;0;0;2.089;164;13.153;18.641;4.468;2.263;789;5;39.482;83;433;1.169;450;154;0;0;2.289;7;58;110;237;103;0;0;515;8;8;0;0;0;0;0;16;1.349;25.788;22.901;14.247;3.986;759;35;69.064;0;0;0;0;0;0;0;0;95;2.738;4.520;4.943;1.435;24;0;13.757;293;3.227;4.422;3.570;545;2;5;12.065;0;11;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;03/2019;138.984;5;494;618;497;46;0;0;1.658;221;4.565;7.029;4.574;948;24;4;17.365;161;1.588;1.960;1.476;305;6;1;5.498;11;60;128;13;0;0;0;211;0;364;41;21;0;0;0;427;590;20.985;24.255;19.588;2.903;124;19;68.463;0;0;0;0;0;0;0;0;430;2.720;4.573;3.374;955;1;1;12.054;307;5.940;7.306;12.375;5.810;1.557;5;33.299;0;8;0
BRK S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12.865.507;n1;I;2;S4;14;SAO PAULO;SP;03/2019;138.882;0;622;214;1.702;7.711;0;0;10.249;14;7.509;39.166;2.605;0;0;0;49.295;0;1.017;5.254;10.618;2.420;7;0;19.315;0;168;647;891;0;0;0;1.706;0;0;0;0;0;0;0;0;2.657;11.937;7.759;60;0;0;0;22.413;0;0;0;0;0;0;0;0;45;809;492;0;0;0;0;1.346;4.576;4.534;16.318;9.004;126;0;0;34.558;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66.463.407;b3S;I;2;S5;9;ITAUNA;MG;03/2019;138.225;0;3.099;89;92;0;0;0;3.279;383;21.009;8.077;12.994;3.104;2.111;0;47.678;95;8.315;3.763;4.271;429;0;0;16.873;0;3.024;759;920;98;0;0;4.801;0;0;0;0;0;0;0;0;331;12.836;7.426;11.874;2.184;19;0;34.670;0;0;0;0;0;0;0;0;235;3.833;3.969;5.793;1.237;0;0;15.067;378;3.877;4.348;6.309;940;0;0;15.852;0;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81.192.106;b3S;I;2;S4;9;CAFELANDIA;PR;03/2019;136.876;231;818;2.550;710;322;775;0;5.406;603;6.987;7.269;5.550;1.355;1.290;6;23.059;285;1.413;2.385;2.688;519;126;1;7.418;7;56;91;123;72;102;0;450;0;30;0;0;0;0;0;30;1.283;18.277;21.861;16.956;5.758;3.255;6;67.395;0;0;0;0;0;0;0;0;149;1.941;5.857;4.786;1.284;344;0;14.363;409;5.834;5.773;5.270;1.013;436;11;18.745;0;10;0
BANCO WOORI BANK DO BRASIL S.A.;15.357.060;b1;I;3;S4;8;SAO PAULO;SP;03/2019;134.734;0;0;0;0;0;0;0;0;0;5.148;61.143;0;0;0;0;66.291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54.721;5.030;889;0;0;257;60.897;0;0;0;0;0;0;0;0;0;2.100;0;0;0;0;0;2.100;0;262;925;2.462;1.794;2;0;5.445;0;0;0
COOPERATIVA SICOOB UMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259.231;b3S;I;2;S5;9;SANTOS;SP;03/2019;134.587;0;16;0;0;0;0;0;16;288;1.463;1.492;3.159;1.030;312;0;7.743;32;155;108;260;99;0;0;654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.798;5.568;3.175;7.027;2.734;100;0;20.401;0;0;0;0;0;0;0;0;0;539;272;495;205;0;0;1.512;1.358;19.926;32.724;38.294;8.409;3.543;0;104.255;0;6;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25.798.596;b3S;I;2;S5;9;VARGINHA;MG;03/2019;133.570;30;51;312;59;39;0;0;490;180;8.184;7.445;5.799;2.008;2.200;0;25.816;160;2.624;1.085;2.089;1.331;993;0;8.283;0;76;24;7;0;1;0;108;0;196;257;691;433;36;0;1.613;788;16.685;23.123;18.723;5.841;5.842;0;71.001;0;0;0;0;0;0;0;0;85;1.617;1.303;2.059;417;690;0;6.172;329;4.364;5.352;7.449;1.623;965;0;20.081;0;5;0
COOPERATIVA DE CRÉDITO COCRE;54.401.286;b3S;I;2;S4;9;PIRACICABA;SP;03/2019;132.340;2;163;3.049;177;19;0;0;3.410;759;16.130;21.854;10.071;546;0;0;49.360;114;1.072;873;213;14;0;0;2.286;16;2;1;0;0;0;0;19;0;0;0;0;0;0;0;0;1.153;14.332;20.720;8.547;4.580;1;0;49.333;0;0;0;0;0;0;0;0;23;4.061;4.833;4.926;411;0;0;14.253;152;2.646;3.679;4.935;2.258;0;0;13.671;0;7;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;03/2019;130.226;28;7.085;5.143;2.065;22;0;0;14.344;101;4.637;5.668;4.299;213;70;9;14.997;165;618;926;546;1;0;2;2.259;5;83;58;43;1;0;0;189;0;112;134;16;0;0;0;261;660;27.080;32.088;12.838;623;13;32;73.334;0;0;0;0;0;0;0;0;103;2.590;7.421;2.019;297;190;2;12.622;359;3.766;4.937;2.946;187;6;4;12.205;0;16;0
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67.960.229;b3S;I;2;S4;9;DESCALVADO;SP;03/2019;129.718;0;461;208;2.192;0;0;0;2.861;277;12.211;4.957;3.696;699;0;0;21.842;365;2.441;5.028;490;0;0;0;8.324;27;278;127;185;0;0;0;617;0;249;90;42;0;0;0;381;2.154;23.279;21.664;8.821;718;0;0;56.636;0;0;0;0;0;0;0;0;204;3.155;4.538;2.274;13;0;0;10.184;376;8.459;12.765;6.690;569;0;0;28.859;0;15;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70.038.237;b3S;I;2;S5;9;NATAL;RN;03/2019;126.476;0;0;304;0;0;0;0;304;91;4.634;4.379;3.184;924;7;25;13.245;10;926;7.070;4.172;2.772;200;7;15.157;0;68;116;107;6;0;0;297;0;1.417;61;94;33;0;2;1.607;178;3.729;6.361;5.945;1.297;0;132;17.642;0;0;0;0;0;0;0;0;4;163;147;255;0;0;88;657;543;15.342;24.697;25.885;6.380;4.688;31;77.565;0;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4.463.602;b3S;I;2;S5;9;MARILIA;SP;03/2019;124.650;13;359;328;187;36;0;0;922;177;6.837;5.189;5.221;836;69;1;18.331;51;2.634;2.873;2.501;364;0;6;8.429;0;186;114;50;0;0;0;351;0;2;6;7;0;0;0;15;802;11.986;11.939;12.511;2.349;343;14;39.943;0;0;0;0;0;0;0;0;80;1.558;2.309;3.130;507;0;0;7.585;467;9.406;15.404;17.830;5.492;457;9;49.065;0;9;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DE MINAS GERAIS E NORDESTE DE SÃO PAULO LTDA - SICOOB AGROCREDI;42.873.828;b3S;I;2;S4;9;GUAXUPE;MG;03/2019;123.848;1.792;286;335;14;0;0;0;2.427;275;14.435;2.582;1.322;319;15;0;18.948;104;2.504;2.153;3.545;2;0;0;8.307;6;91;170;81;0;0;0;349;50;124;150;92;0;0;0;416;5.292;29.024;32.440;6.011;731;2;0;73.499;0;0;0;0;0;0;0;0;383;866;1.059;1.155;1;0;0;3.464;555;9.591;3.495;2.721;55;0;0;16.417;0;22;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;03/2019;120.739;7;774;2.733;2.100;316;0;0;5.930;53;2.107;4.307;3.100;158;2;3;9.731;349;634;1.023;727;129;6;1;2.869;0;15;12;23;1;0;0;50;0;42;22;20;0;0;0;85;722;22.132;29.553;21.549;2.109;122;30;76.217;0;0;0;0;0;0;0;0;59;1.806;2.181;3.068;954;29;0;8.096;234;4.866;5.639;6.290;623;100;2;17.754;0;8;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81.014.060;b3S;I;2;S5;9;PINHALZINHO;SC;03/2019;120.109;0;27;1.310;0;0;0;0;1.337;1.662;6.826;6.646;12.454;6.882;8.506;0;42.975;470;1.670;3.485;4.884;1.579;381;0;12.468;0;427;466;526;189;70;0;1.678;0;2;6;23;11;0;0;41;951;8.367;8.468;11.944;2.498;285;0;32.513;0;0;0;0;0;0;0;0;221;2.317;3.209;6.508;2.465;404;0;15.125;252;2.492;4.390;5.128;1.256;449;0;13.968;0;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8.742.188;b3S;I;2;S5;9;CUIABA;MT;03/2019;119.287;300;131;172;336;104;0;0;1.042;885;3.351;5.244;4.117;1.584;697;0;15.879;1.736;1.484;6.548;2.444;2.867;350;0;15.429;0;192;548;348;1;0;0;1.090;244;438;1.234;1.198;556;0;0;3.670;2.555;8.322;7.952;9.423;4.061;1.193;0;33.506;0;0;0;0;0;0;0;0;111;2.456;4.109;2.505;301;103;0;9.585;2.114;8.721;15.720;7.817;3.414;1.292;0;39.079;0;8;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71.297.899;b3S;I;2;S5;9;PATOS DE MINAS;MG;03/2019;118.618;0;1.157;3.262;137;99;147;0;4.803;224;7.248;5.932;4.590;2.438;1.234;0;21.666;878;1.683;1.479;3.479;901;68;0;8.488;0;71;15;26;0;0;0;111;0;33;0;0;0;0;0;33;976;18.664;11.614;16.045;3.030;236;0;50.566;0;0;0;0;0;0;0;0;78;1.128;894;1.027;63;0;0;3.190;216;6.649;7.814;11.008;3.336;731;0;29.755;0;7;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32.474.884;b3S;I;2;S5;9;ALFREDO CHAVES;ES;03/2019;117.971;1;6;2;1;0;0;0;10;182;5.172;4.069;3.687;131;9;0;13.251;847;1.084;6.324;2.387;533;0;0;11.174;0;5;0;0;0;0;0;5;1;108;228;100;0;0;0;437;781;19.792;15.756;12.893;684;0;0;49.905;0;18;30;0;0;0;0;48;176;4.105;6.799;11.118;3.206;348;0;25.752;365;8.483;3.511;4.010;1.010;0;0;17.379;0;10;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1.604.998;b3S;I;2;S5;9;SAO GONCALO DO SAPUCAI;MG;03/2019;115.416;7;57;300;87;25;0;0;476;210;7.965;8.886;11.456;2.530;160;0;31.206;38;524;908;1.909;488;0;0;3.867;0;0;7;0;0;0;0;7;8;78;69;100;32;0;0;288;521;13.904;19.030;19.623;4.128;731;0;57.937;0;0;0;0;0;0;0;0;60;897;1.603;1.977;358;0;0;4.895;158;3.368;4.643;6.878;1.575;109;0;16.730;0;10;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6.174.009;b3S;I;2;S5;9;APUCARANA;PR;03/2019;115.210;0;186;663;796;337;0;0;1.982;234;16.587;17.638;9.867;1.270;4;0;45.599;284;1.055;2.144;1.543;204;0;0;5.229;26;139;4;0;0;0;0;168;0;365;237;48;0;0;0;650;723;15.414;12.868;11.756;1.487;9;0;42.256;0;0;0;0;0;0;0;0;61;1.438;2.586;925;60;0;0;5.070;239;2.545;4.819;5.876;770;0;0;14.249;0;6;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81.206.039;b3S;I;2;S5;9;NOVA LONDRINA;PR;03/2019;112.951;0;998;552;1.231;612;0;1;3.393;74;9.720;7.786;7.059;1.981;1.428;15;28.062;93;1.217;2.935;2.882;444;0;0;7.573;0;6;12;24;5;0;0;47;0;201;102;143;62;0;0;508;1.079;17.294;14.811;14.998;3.516;139;80;51.917;0;0;0;0;0;0;0;0;55;1.878;2.463;2.637;558;4;7;7.600;147;3.629;4.497;4.525;1.030;5;7;13.840;0;10;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂA E ANÁPOLIS LTDA;2.935.307;b3S;I;2;S5;9;GOIAA;GO;03/2019;110.021;0;188;98;293;0;0;0;580;467;3.803;2.696;5.485;3.635;1.833;0;17.919;61;704;1.675;2.542;2.882;0;0;7.863;8;9;16;5;0;0;0;39;3;7;17;66;31;0;0;123;1.124;5.094;3.310;5.390;1.372;21;0;16.310;0;0;0;0;0;0;0;0;617;5.826;3.875;4.864;2.224;5;0;17.411;347;7.062;11.002;19.604;11.320;440;0;49.775;0;2;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81.011.686;b3S;I;2;S5;9;MAFRA;SC;03/2019;109.751;2;437;279;379;0;0;0;1.097;266;8.938;7.650;7.559;2.523;637;0;27.572;33;770;783;927;116;37;0;2.665;0;120;122;93;0;0;0;335;0;23;39;85;37;0;0;184;548;14.207;20.178;13.439;2.663;351;0;51.386;0;0;0;0;0;0;0;0;127;2.425;4.212;5.328;832;3;0;12.927;248;2.087;4.162;5.372;1.580;131;0;13.580;0;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UÃO MT/MS;3.326.437;b3S;I;2;S5;9;CUIABA;MT;03/2019;108.650;15;2.542;2.063;2.814;288;0;0;7.722;520;3.842;6.348;2.231;969;223;0;14.134;291;1.108;2.101;2.646;2.175;214;0;8.535;4;450;9;0;0;0;0;463;0;93;27;0;0;0;0;120;2.951;12.377;8.949;11.962;3.003;421;0;39.662;0;0;0;0;0;0;0;0;281;837;1.397;2.433;1.079;181;0;6.209;790;5.540;10.346;10.444;4.234;441;0;31.797;0;7;0
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔA LTDA. – CREDISIS CREDIARI;3.222.753;b3S;I;2;S5;9;ARIQUEMES;RO;03/2019;107.896;0;2.186;500;538;0;0;0;3.223;526;8.719;7.318;5.224;231;0;0;22.017;77;3.316;5.788;5.825;39;0;0;15.044;0;354;55;15;0;0;0;425;0;132;14;0;0;0;0;146;555;14.115;18.125;9.738;384;0;0;42.917;0;0;0;0;0;0;0;0;0;733;634;992;254;0;0;2.613;3.857;5.110;6.583;5.865;95;0;0;21.511;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80.160.260;b3C;I;2;S4;9;FLORIANOPOLIS;SC;03/2019;107.775;0;0;0;0;0;0;0;0;0;639;1.277;0;0;0;0;1.916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.408;80.015;1.436;0;0;0;105.859;0;0;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966.246;b3S;I;2;S4;9;ITAI;SP;03/2019;105.543;55;2.337;7.172;861;140;0;0;10.565;202;8.121;4.260;3.527;159;0;0;16.268;33;645;320;436;107;0;0;1.540;2;12;29;16;0;0;0;59;0;260;278;95;42;0;0;675;417;23.359;23.024;12.673;1.935;0;0;61.408;0;0;0;0;0;0;0;0;98;1.792;2.990;2.274;630;3;0;7.786;142;2.457;2.271;2.154;209;0;0;7.232;0;9;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78.825.023;b3S;I;2;S5;9;PALMITOS;SC;03/2019;104.460;0;81;542;607;617;0;0;1.847;441;5.609;6.359;9.054;4.756;2.106;0;28.325;24;547;812;1.679;543;153;0;3.757;1;12;43;59;57;140;0;312;0;32;73;70;59;146;0;381;267;9.385;10.187;11.494;4.253;2.122;0;37.709;0;0;0;0;0;0;0;0;184;3.233;5.086;7.067;2.928;1.261;0;19.758;229;1.995;3.226;4.729;1.660;530;0;12.370;0;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86.829.827;b3S;I;2;S5;9;BRACO DO NORTE;SC;03/2019;103.085;0;22;43;35;262;0;0;362;2.257;18.010;11.118;9.225;723;141;0;41.474;313;747;1.636;2.621;362;0;0;5.680;0;317;467;538;88;0;0;1.409;9;21;30;48;10;0;0;119;960;18.452;12.271;7.102;483;18;0;39.286;0;0;0;0;0;0;0;0;204;2.204;2.245;3.305;751;0;0;8.709;106;1.572;2.196;2.130;39;0;0;6.043;0;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;S4;9;GUARIBA;SP;03/2019;103.079;0;27;123;140;42;0;0;331;640;13.248;7.355;17.681;5.782;0;0;44.706;67;890;3.163;1.122;213;0;0;5.454;4;0;5;0;0;0;0;9;0;0;0;0;0;0;0;0;49;6.037;13.823;16.502;2.411;57;0;38.879;0;0;0;0;0;0;0;0;17;1.471;643;1.473;450;0;0;4.053;161;1.995;3.688;3.239;562;0;0;9.644;0;2;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7.469.260;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2019;102.353;0;97;216;872;623;0;0;1.808;614;5.638;5.938;10.059;3.109;65;0;25.424;243;6.027;6.485;9.640;1.018;23;0;23.436;0;18;50;11;0;0;0;79;0;149;142;190;0;0;0;482;354;6.718;4.909;8.584;288;0;0;20.854;0;0;0;0;0;0;0;0;18;556;791;1.291;0;0;0;2.656;652;12.096;5.400;7.937;1.358;171;0;27.614;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2.090.126;b3S;I;2;S5;9;PASSOS MAIA;SC;03/2019;102.140;1.446;1.383;736;1.656;553;0;0;5.775;3.148;5.770;6.916;5.982;3.343;1.713;0;26.871;117;469;2.014;660;153;0;0;3.413;31;195;79;240;102;0;0;647;0;294;246;0;0;0;0;540;1.781;7.412;7.455;7.021;2.065;2.656;0;28.390;0;0;0;0;0;0;0;0;1.022;3.537;4.806;8.487;3.028;2.386;0;23.267;315;2.047;4.578;4.344;1.568;381;0;13.234;0;3;0
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2.923.389;b3S;I;2;S5;9;ARACAJU;SE;03/2019;100.451;0;0;0;0;0;0;0;0;616;5.111;7.008;4.112;611;0;15;17.472;14;717;1.963;1.884;716;149;0;5.443;0;9;0;0;0;0;0;9;0;0;0;0;0;0;0;0;120;5.308;8.351;7.746;770;46;7;22.347;0;0;0;0;0;0;0;0;162;1.555;3.681;4.073;110;122;0;9.704;139;4.449;11.515;14.448;5.972;8.941;11;45.475;0;1;0
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1.151.186;b3S;I;2;S5;9;CAMPINA GRANDE;PB;03/2019;99.985;0;0;303;0;0;0;0;303;43;2.826;6.307;2.624;828;13;13;12.654;129;1.581;4.293;3.171;731;359;20;10.283;0;0;0;0;0;0;0;0;24;34;103;220;51;0;0;433;726;12.204;12.172;7.788;2.688;1.103;231;36.911;0;0;0;0;0;0;0;0;34;567;1.344;2.058;1.060;151;0;5.213;479;5.083;10.695;12.832;3.955;1.113;28;34.186;0;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2.309.070;b3S;I;2;S5;9;JI-PARANA;RO;03/2019;99.344;0;108;0;0;0;0;0;108;60;5.404;4.026;856;69;0;0;10.415;78;2.566;3.558;1.126;446;0;0;7.776;0;29;157;15;2;0;0;203;0;20;3;0;0;0;0;23;484;23.447;23.114;11.780;716;0;0;59.541;0;0;0;0;0;0;0;0;82;682;1.363;1.464;371;0;0;3.962;126;4.686;9.981;2.360;162;0;0;17.314;0;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6.332.931;b3S;I;2;S4;9;GOIAA;GO;03/2019;99.091;26;1.850;956;625;128;0;0;3.585;332;4.341;2.860;2.869;367;0;2;10.772;130;2.985;1.185;1.835;1.055;0;2;7.193;0;3;0;0;0;0;0;3;0;58;55;31;25;0;0;169;1.800;17.467;17.562;10.233;1.237;14;12;48.327;0;0;0;0;0;0;0;0;250;1.411;1.269;1.310;231;0;4;4.477;1.294;6.658;7.307;7.444;1.733;110;15;24.560;0;6;0
